"tankID","X205A_origin","Basket","fishID","witroxChannel","respirometryChamber","witroxFileName","controlChamber","Date","mass_g","OBS","tempCelsius","tempKelvin","boltzmannK","invKT","lnMass_g","color","shape","timeDays","tankN","ch","respRate_mlO2_h","respRate_mgO2_h","respRate_gC_d","respRate_j_d","lnRespRate_j_d"
"20_2","",1,"20_2_1","3O",7,"20_C_old_witrox_7.txt","Control_20_7",2018-06-08,0.1269,"",20,293.15,8.62e-05,-0.873428112981714,-2.0643559042618,"tomato",21,57,"2","channel_3",0.0428321084972098,0.0612070830425128,0.000550863747382615,21.483686147922,3.06729386329389
"20_3","",3,"20_3_3","1O",5,"20_C_old_witrox_8.txt","Control_20_8",2018-06-08,0.1087,"",20,293.15,8.62e-05,-0.873428112981714,-2.21916348485497,"tomato",21,57,"3","channel_1",0.0683172992359609,0.0976254206081881,0.000878628785473693,34.266522633474,3.53416886104083
"20_4","",4,"20_4_4","2O",6,"20_C_old_witrox_8.txt","Control_20_8",2018-06-08,0.115,"",20,293.15,8.62e-05,-0.873428112981714,-2.16282315061889,"tomato",21,57,"4","channel_2",0.0531357694476858,0.075931014540743,0.000683379130866687,26.6517861038008,3.28285616914658
"20_2","",4,"20_2_4","3O",7,"20_C_old_witrox_8.txt","Control_20_8",2018-06-08,0.0553,"",20,293.15,8.62e-05,-0.873428112981714,-2.89498237045385,"tomato",21,57,"2","channel_3",0.0623641289756752,0.0891183403062399,0.000802065062756159,31.2805374474902,3.44299609735464
"20_4","",3,"20_4_3","1O",13,"20_C_old_witrox_9.txt","Control_20_8",2018-06-08,0.1188,"",20,293.15,8.62e-05,-0.873428112981714,-2.13031387205359,"tomato",21,57,"4","channel_1",0.0292439138959812,0.0417895529573571,0.000376105976616214,14.6681330880324,2.68567732352709
"20_2","",3,"20_2_3","2O",14,"20_C_old_witrox_9.txt","Control_20_8",2018-06-08,0.0796,"",20,293.15,8.62e-05,-0.873428112981714,-2.5307411861318,"tomato",21,57,"2","channel_2",0.0305117387389543,0.0436012746579657,0.000392411471921691,15.3040474049459,2.72811732968582
"29_4","",2,"29_4_2","1O",13,"29_C_old_witrox_9.txt","Control_29_9",2018-06-08,0.2418,"",29,302.15,8.62e-05,0.305324711834194,-1.41964434080144,"seagreen3",23,57,"4","channel_1",0.109489269292626,0.156460165819163,0.00140814149237246,54.9175182025261,4.00583239055835
"29_3","",5,"29_3_5","2O",14,"29_C_old_witrox_9.txt","Control_29_9",2018-06-08,0.1675,"",29,302.15,8.62e-05,0.305324711834194,-1.78677192771702,"seagreen3",23,57,"3","channel_2",0.0819809680325726,0.117150803318546,0.00105435722986692,41.1199319648098,3.71649296659325
"26_1","",3,"26_1_3","1O",5,"26_C_old_witrox_10.txt","Control_26_10",2018-06-13,0.1344,"",26,299.15,8.62e-05,-0.0797122156768461,-2.00693485089309,"dodgerblue2",22,62,"1","channel_1",0.0716982577145581,0.102456810274104,0.000922111292466932,35.9623404062103,3.5824722910843
"26_3","",1,"26_3_1","2O",6,"26_C_old_witrox_10.txt","Control_26_10",2018-06-13,0.2013,"",26,299.15,8.62e-05,-0.0797122156768461,-1.60295894633639,"dodgerblue2",22,62,"3","channel_2",0.0580239060197749,0.0829161617022584,0.000746245455320325,29.1035727574927,3.37086094181276
"26_3","",3,"26_3_3","3O",7,"26_C_old_witrox_10.txt","Control_26_10",2018-06-13,0.1893,"",26,299.15,8.62e-05,-0.0797122156768461,-1.66442222076686,"dodgerblue2",22,62,"3","channel_3",0.056596805938951,0.0808768356867609,0.000727891521180848,28.3877693260531,3.34595839487423
"26_4","",2,"26_4_2","1O",13,"26_C_old_witrox_11.txt","Control_26_10",2018-06-13,0.1823,"",26,299.15,8.62e-05,-0.0797122156768461,-1.70210159729752,"dodgerblue2",22,62,"4","channel_1",0.122041915623578,0.174397897426093,0.00156958107683483,61.2136619965585,4.11437039984289
"26_2","",4,"26_2_4","2O",14,"26_C_old_witrox_11.txt","Control_26_10",2018-06-13,0.2075,"",26,299.15,8.62e-05,-0.0797122156768461,-1.57262393931138,"dodgerblue2",22,62,"2","channel_2",0.0852735437765008,0.12185589405662,0.00109670304650958,42.7714188138735,3.75587009479764
"26_4","",3,"26_4_3","3O",15,"26_C_old_witrox_11.txt","Control_26_10",2018-06-13,0.25,"",26,299.15,8.62e-05,-0.0797122156768461,-1.38629436111989,"dodgerblue2",22,62,"4","channel_3",0.143396309294148,0.204913325981337,0.00184421993383203,71.9245774194492,4.27561803412594
"26_2","",2,"26_2_2","1O",13,"26_C_old_witrox_12.txt","Control_26_12",2018-06-13,0.1708,"",26,299.15,8.62e-05,-0.0797122156768461,-1.76726199762767,"dodgerblue2",22,62,"2","channel_1",0.100569095607487,0.143713237623098,0.00129341913860789,50.4433464057075,3.92085085318048
"26_1","",5,"26_1_5","2O",14,"26_C_old_witrox_12.txt","Control_26_12",2018-06-13,0.2148,"",26,299.15,8.62e-05,-0.0797122156768461,-1.53804791634743,"dodgerblue2",22,62,"1","channel_2",0.101333033606938,0.144804905024315,0.00130324414521884,50.8265216635346,3.92841829833893
"32_4","",4,"32_4_4","1O",5,"32_C_old_witrox_10.txt","Control_32_10",2018-06-13,0.2227,"",32,305.15,8.62e-05,0.682790865741871,-1.50192970471882,"purple",24,62,"4","channel_1",0.0961145988247495,0.137347761720567,0.0012361298554851,48.209064363919,3.87554706071871
"32_3","",1,"32_3_1","2O",6,"32_C_old_witrox_10.txt","Control_32_10",2018-06-13,0.2435,"",32,305.15,8.62e-05,0.682790865741871,-1.41263833645949,"purple",24,62,"3","channel_2",0.19385673346575,0.277021272122557,0.00249319144910301,97.2344665150175,4.57712524238878
"32_1","",3,"32_1_3","3O",7,"32_C_old_witrox_10.txt","Control_32_10",2018-06-13,0.1706,"",32,305.15,8.62e-05,0.682790865741871,-1.76843364392456,"purple",24,62,"1","channel_3",0.0854091988903319,0.122049745214284,0.00109844770692856,42.8394605702138,3.75745965376857
"29_3","",4,"29_3_4","1O",5,"29_C_old_witrox_10.txt","Control_29_10",2018-06-14,0.247,"",29,302.15,8.62e-05,0.305324711834194,-1.39836694235416,"seagreen3",23,63,"3","channel_1",0.141608393070179,0.202358393697286,0.00182122554327557,71.0277961877473,4.26307129602898
"29_1","",5,"29_1_5","2O",6,"29_C_old_witrox_10.txt","Control_29_10",2018-06-14,0.1833,"",29,302.15,8.62e-05,0.305324711834194,-1.69663112413648,"seagreen3",23,63,"1","channel_2",0.105414503625783,0.150637325681244,0.0013557359311312,52.8737013141167,3.96790607562966
"29_2","",4,"29_2_4","3O",7,"29_C_old_witrox_10.txt","Control_29_10",2018-06-14,0.1676,"",29,302.15,8.62e-05,0.305324711834194,-1.78617509093415,"seagreen3",23,63,"2","channel_3",0.087144430076321,0.124529390579063,0.00112076451521156,43.709816093251,3.77757270143674
"29_1","",4,"29_1_4","1O",13,"29_C_old_witrox_11.txt","Control_29_10",2018-06-14,0.1538,"",29,302.15,8.62e-05,0.305324711834194,-1.87210222191059,"seagreen3",23,63,"1","channel_1",0.0513276668856014,0.0733472359795244,0.000660125123815719,25.744879828813,3.24823576573864
"29_2","",2,"29_2_2","2O",14,"29_C_old_witrox_11.txt","Control_29_10",2018-06-14,0.1683,"",29,302.15,8.62e-05,0.305324711834194,-1.78200717778538,"seagreen3",23,63,"2","channel_2",0.0498976508250947,0.0713037430290604,0.000641733687261543,25.0276138032002,3.21997976742733
"29_1","",2,"29_1_2","3O",15,"29_C_old_witrox_11.txt","Control_29_10",2018-06-14,0.1623,"",29,302.15,8.62e-05,0.305324711834194,-1.81830880446159,"seagreen3",23,63,"1","channel_3",0.112697053728839,0.16104408977851,0.00144939680800659,56.5264755122572,4.03470912153421
"32_4","",5,"32_4_5","1O",5,"32_C_old_witrox_11.txt","Control_32_11",2018-06-14,0.1674,"",32,305.15,8.62e-05,0.682790865741871,-1.78736912092676,"purple",24,63,"4","channel_1",0.0928973158023129,0.132750264281505,0.00119475237853355,46.5953427628083,3.84150059542493
"32_1","",5,"32_1_5","2O",6,"32_C_old_witrox_11.txt","Control_32_11",2018-06-14,0.2225,"",32,305.15,8.62e-05,0.682790865741871,-1.50282817737584,"purple",24,63,"1","channel_2",0.137853276089006,0.19699233153119,0.00177293098378071,69.1443083674476,4.23619574622646
"32_1","",2,"32_1_2","3O",7,"32_C_old_witrox_11.txt","Control_32_11",2018-06-14,0.1478,"",32,305.15,8.62e-05,0.682790865741871,-1.91189527046804,"purple",24,63,"1","channel_3",0.0826319162168809,0.118081008273923,0.0010627290744653,41.4464339041469,3.72440184420461
"20_1","",5,"20_1_5","1O",5,"20_C_old_witrox_10.txt","Control_20_10",2018-06-15,0.1426,"",20,293.15,8.62e-05,-0.873428112981714,-1.94771177100194,"tomato",21,64,"1","channel_1",0.0504328459642956,0.0720685368829784,0.000648616831946806,25.2960564459254,3.23064851188167
"20_1","",2,"20_1_2","2O",6,"20_C_old_witrox_10.txt","Control_20_10",2018-06-15,0.0914,"",20,293.15,8.62e-05,-0.873428112981714,-2.39250980052203,"tomato",21,64,"1","channel_2",0.0442345096380813,0.0632111142728182,0.000568900028455364,22.1871011097592,3.09951108892233
"20_2","",1,"20_2_1","3O",7,"20_C_old_witrox_10.txt","Control_20_10",2018-06-15,0.1526,"",20,293.15,8.62e-05,-0.873428112981714,-1.87993516013178,"tomato",21,64,"2","channel_3",0.0706492377861346,0.100957760796386,0.000908619847167477,35.4361740395316,3.56773316391405
"20_3","",2,"20_3_2","1O",5,"20_C_old_witrox_11.txt","Control_20_11",2018-06-15,0.134,"",20,293.15,8.62e-05,-0.873428112981714,-2.00991547903123,"tomato",21,64,"3","channel_1",0.0666944529972547,0.095306373333077,0.000857757359997693,33.45253703991,3.51012762943532
"20_3","",1,"20_3_1","2O",6,"20_C_old_witrox_11.txt","Control_20_11",2018-06-15,0.1864,"",20,293.15,8.62e-05,-0.873428112981714,-1.67986037673065,"tomato",21,64,"3","channel_2",0.0781131163514336,0.111623643266199,0.00100461278939579,39.1798987864357,3.66816382921637
"20_4","",4,"20_4_4","3O",7,"20_C_old_witrox_11.txt","Control_20_11",2018-06-15,0.1327,"",20,293.15,8.62e-05,-0.873428112981714,-2.01966433764398,"tomato",21,64,"4","channel_3",0.0524003652391843,0.0748801219267943,0.000673921097341149,26.2829227963048,3.2689194049476
"20_3","",4,"20_3_4","1O",13,"20_C_old_witrox_12.txt","Control_20_12",2018-06-15,0.1256,"",20,293.15,8.62e-05,-0.873428112981714,-2.07465302494804,"tomato",21,64,"3","channel_1",0.0380265514374914,0.0543399420041752,0.000489059478037577,19.0733196434655,2.9482904812045
"20_2","",4,"20_2_4","2O",14,"20_C_old_witrox_12.txt","Control_20_12",2018-06-15,0.0605,"",20,293.15,8.62e-05,-0.873428112981714,-2.80511191394534,"tomato",21,64,"2","channel_2",0.0417388162671637,0.0596447684457769,0.000536802916011992,20.9353137244677,3.04143738500333
"29_4","",2,"29_4_2","1O",13,"29_C_old_witrox_12.txt","Control_29_12",2018-06-15,0.2491,"",29,302.15,8.62e-05,0.305324711834194,-1.389900856714,"seagreen3",23,64,"4","channel_1",0.0943357681320499,0.134805812660699,0.00121325231394629,47.3168402439055,3.8568662626606
"29_4","",3,"29_4_3","2O",14,"29_C_old_witrox_12.txt","Control_29_12",2018-06-15,0.2458,"",29,302.15,8.62e-05,0.305324711834194,-1.4032370818502,"seagreen3",23,64,"4","channel_2",0.111142791907371,0.158823049635633,0.00142940744672069,55.746890422107,4.02082163160269
"26_1","",2,"26_1_2","1O",5,"26_C_old_witrox_13.txt","Control_26_13",2018-06-20,0.2185,"",26,299.15,8.62e-05,-0.0797122156768461,-1.52096926444649,"dodgerblue2",22,69,"1","channel_1",0.151737675456437,0.216833138227248,0.00195149824404523,76.1084315177641,4.3321590539703
"26_1","",1,"26_1_1","2O",6,"26_C_old_witrox_13.txt","Control_26_13",2018-06-20,0.1476,"",26,299.15,8.62e-05,-0.0797122156768461,-1.91324936681576,"dodgerblue2",22,69,"1","channel_2",0.0751509036290108,0.107390641285856,0.000966515771572708,37.6941150913356,3.62950398389629
"26_4","",2,"26_4_2","3O",7,"26_C_old_witrox_13.txt","Control_26_13",2018-06-20,0.2057,"",26,299.15,8.62e-05,-0.0797122156768461,-1.58133648232323,"dodgerblue2",22,69,"4","channel_3",0.0927842208723766,0.132588651626626,0.00119329786463964,46.5386167209458,3.84028243506341
"26_4","",5,"26_4_5","1O",13,"26_C_old_witrox_14.txt","Control_26_13",2018-06-20,0.1898,"",26,299.15,8.62e-05,-0.0797122156768461,-1.66178439280631,"dodgerblue2",22,69,"4","channel_1",0.0754315880429374,0.107791739313358,0.000970125653820218,37.8349004989885,3.6332319702762
"26_3","",4,"26_3_4","2O",14,"26_C_old_witrox_14.txt","Control_26_13",2018-06-20,0.182,"",26,299.15,8.62e-05,-0.0797122156768461,-1.70374859190534,"dodgerblue2",22,69,"3","channel_2",0.105847537342316,0.151256130862169,0.00136130517775952,53.0909019326213,3.97200557519908
"26_1","",3,"26_1_3","3O",15,"26_C_old_witrox_14.txt","Control_26_13",2018-06-20,0.1845,"",26,299.15,8.62e-05,-0.0797122156768461,-1.69010581550156,"dodgerblue2",22,69,"1","channel_3",0.115861759399366,0.165566454181694,0.00149009808763524,58.1138254177745,4.06240359454795
"26_1","",5,"26_1_5","1O",13,"26_C_old_witrox_15.txt","Control_26_15",2018-06-20,0.2338,"",26,299.15,8.62e-05,-0.0797122156768461,-1.45328922994417,"dodgerblue2",22,69,"1","channel_1",0.0477248712266631,0.0681988409829016,0.000613789568846115,23.9377931849985,3.17545851480313
"26_2","",5,"26_2_5","2O",14,"26_C_old_witrox_15.txt","Control_26_15",2018-06-20,0.2485,"",26,299.15,8.62e-05,-0.0797122156768461,-1.39231243344545,"dodgerblue2",22,69,"2","channel_2",0.0833051025157676,0.119042991495032,0.00107138692345529,41.7840900147562,3.73251564541935
"32_4","",4,"32_4_4","1O",5,"32_C_old_witrox_13.txt","Control_32_13",2018-06-20,0.2198,"",32,305.15,8.62e-05,0.682790865741871,-1.51503723701262,"purple",24,69,"4","channel_1",0.103881556113448,0.148446743686117,0.00133602069317506,52.1048070338272,3.95325721002763
"32_1","",1,"32_1_1","2O",6,"32_C_old_witrox_13.txt","Control_32_13",2018-06-20,0.1671,"",32,305.15,8.62e-05,0.682790865741871,-1.78916284338079,"purple",24,69,"1","channel_2",0.177199672726633,0.253218332326358,0.00227896499093722,88.8796346465517,4.48728303468557
"32_2","",4,"32_2_4","3O",7,"32_C_old_witrox_13.txt","Control_32_13",2018-06-20,0.1517,"",32,305.15,8.62e-05,0.682790865741871,-1.88585039262765,"purple",24,69,"2","channel_3",0.0855143835011371,0.122200054023125,0.00109980048620812,42.8922189621169,3.75869043330889
"29_3","",3,"29_3_3","1O",5,"29_C_old_witrox_13.txt","Control_29_13",2018-06-21,0.2879,"",29,302.15,8.62e-05,0.305324711834194,-1.24514208136401,"seagreen3",23,70,"3","channel_1",0.154374912717123,0.220601750272769,0.00198541575245492,77.4312143457418,4.34938998541839
"29_1","",1,"29_1_1","2O",6,"29_C_old_witrox_13.txt","Control_29_13",2018-06-21,0.3307,"",29,302.15,8.62e-05,0.305324711834194,-1.10654365899439,"seagreen3",23,70,"1","channel_2",0.214848026306689,0.307017829592258,0.00276316046633032,107.763258186883,4.67993676723228
"29_1","",2,"29_1_2","3O",7,"29_C_old_witrox_13.txt","Control_29_13",2018-06-21,0.1857,"",29,302.15,8.62e-05,0.305324711834194,-1.68362281062348,"seagreen3",23,70,"1","channel_3",0.107700771180343,0.15390440201671,0.00138513961815039,54.0204451078651,3.98936258801703
"29_1","",4,"29_1_4","1O",13,"29_C_old_witrox_14.txt","Control_29_13",2018-06-21,0.1791,"",29,302.15,8.62e-05,0.305324711834194,-1.71981096991547,"seagreen3",23,70,"1","channel_1",0.086587542235297,0.123733597854239,0.00111360238068815,43.430492846838,3.77116179455598
"29_1","",5,"29_1_5","2O",14,"29_C_old_witrox_14.txt","Control_29_13",2018-06-21,0.2063,"",29,302.15,8.62e-05,0.305324711834194,-1.57842385890493,"seagreen3",23,70,"1","channel_2",0.112091477873084,0.160178721880638,0.00144160849692574,56.2227313801038,4.02932114807809
"29_3","",2,"29_3_2","3O",15,"29_C_old_witrox_14.txt","Control_29_13",2018-06-21,0.2614,"",29,302.15,8.62e-05,0.305324711834194,-1.34170347779202,"seagreen3",23,70,"3","channel_3",0.130828254546813,0.186953575747396,0.00168258218172656,65.620705087336,4.18389127248187
"32_3","",3,"32_3_3","1O",5,"32_C_old_witrox_14.txt","Control_32_14",2018-06-21,0.2764,"",32,305.15,8.62e-05,0.682790865741871,-1.28590618708862,"purple",24,70,"3","channel_1",0.157363392460289,0.224872287825752,0.00202385059043177,78.9301730268391,4.36856357587348
"32_4","",5,"32_4_5","3O",7,"32_C_old_witrox_14.txt","Control_32_14",2018-06-21,0.1888,"",32,305.15,8.62e-05,0.682790865741871,-1.66706702527074,"purple",24,70,"4","channel_3",0.103747127129829,0.148254644668526,0.00133429180201673,52.0373802786526,3.95196231184398
"20_1","",5,"20_1_5","1O",5,"20_C_old_witrox_13.txt","Control_20_13",2018-06-22,0.1519,"",20,293.15,8.62e-05,-0.873428112981714,-1.88453286938041,"tomato",21,71,"1","channel_1",0.0501782119887026,0.071704664931856,0.000645341984386704,25.1683373910815,3.22558675178398
"20_1","",3,"20_1_3","2O",6,"20_C_old_witrox_13.txt","Control_20_13",2018-06-22,0.1534,"",20,293.15,8.62e-05,-0.873428112981714,-1.87470639004898,"tomato",21,71,"1","channel_2",0.0443799347078862,0.0634189266975693,0.000570770340278124,22.2600432708468,3.10279328972902
"20_1","",2,"20_1_2","3O",7,"20_C_old_witrox_13.txt","Control_20_13",2018-06-22,0.1093,"",20,293.15,8.62e-05,-0.873428112981714,-2.21365888379964,"tomato",21,71,"1","channel_3",0.0492785500576805,0.0704190480324254,0.000633771432291829,24.7170858593813,3.20749473969304
"20_4","",1,"20_4_1","1O",5,"20_C_old_witrox_14.txt","Control_20_14",2018-06-22,0.1522,"",20,293.15,8.62e-05,-0.873428112981714,-1.88255983355455,"tomato",21,71,"4","channel_1",0.0517872553937381,0.0740039879576518,0.000666035891618866,25.9753997731358,3.25714992755543
"20_3","",1,"20_3_1","2O",6,"20_C_old_witrox_14.txt","Control_20_14",2018-06-22,0.2368,"",20,293.15,8.62e-05,-0.873428112981714,-1.44053937597229,"tomato",21,71,"3","channel_2",0.0782015641332224,0.111750035146375,0.00100575031631737,39.2242623363775,3.6692954924863
"20_4","",3,"20_4_3","3O",7,"20_C_old_witrox_14.txt","Control_20_14",2018-06-22,0.144,"",20,293.15,8.62e-05,-0.873428112981714,-1.93794197940614,"tomato",21,71,"4","channel_3",0.0516924955354819,0.0738685761202036,0.000664817185081833,25.9278702181915,3.2553184603574
"20_4","",4,"20_4_4","1O",13,"20_C_old_witrox_15.txt","Control_20_14",2018-06-22,0.1562,"",20,293.15,8.62e-05,-0.873428112981714,-1.85661804157655,"tomato",21,71,"4","channel_1",0.0270893307242408,0.0387106536049401,0.000348395882444461,13.587439415334,2.60914579358432
"20_4","",5,"20_4_5","2O",14,"20_C_old_witrox_15.txt","Control_20_14",2018-06-22,0.171,"",20,293.15,8.62e-05,-0.873428112981714,-1.76609172247948,"tomato",21,71,"4","channel_2",0.0430702716745307,0.0615474182229043,0.000553926764006139,21.6031437962394,3.0728388502215
"29_3","",5,"29_3_5","1O",13,"29_C_old_witrox_15.txt","Control_29_15",2018-06-22,0.2074,"",29,302.15,8.62e-05,0.305324711834194,-1.57310598318671,"seagreen3",23,71,"3","channel_1",0.0994185886233372,0.142069163142749,0.00127862246828474,49.8662762631048,3.90934494789319
"29_4","",4,"29_4_4","2O",14,"29_C_old_witrox_15.txt","Control_29_15",2018-06-22,0.1818,"",29,302.15,8.62e-05,0.305324711834194,-1.70484809723876,"seagreen3",23,71,"4","channel_2",0.126191846852608,0.180328149152377,0.00162295334237139,63.2951803524843,4.14780918648017
"26_4","",3,"26_4_3","1O",5,"26_C_old_witrox_16.txt","Control_26_16",2018-06-27,0.3261,"",26,299.15,8.62e-05,-0.0797122156768461,-1.12055119618686,"dodgerblue2",22,76,"4","channel_1",0.14689959753139,0.209919524872357,0.00188927572385121,73.6817532301972,4.29975518686207
"26_1","",3,"26_1_3","2O",6,"26_C_old_witrox_16.txt","Control_26_16",2018-06-27,0.2418,"",26,299.15,8.62e-05,-0.0797122156768461,-1.41964434080144,"dodgerblue2",22,76,"1","channel_2",0.127025675494641,0.181519690281842,0.00163367721253658,63.7134112889264,4.15439507870574
"26_4","",2,"26_4_2","3O",7,"26_C_old_witrox_16.txt","Control_26_16",2018-06-27,0.2322,"",26,299.15,8.62e-05,-0.0797122156768461,-1.46015620971835,"dodgerblue2",22,76,"4","channel_3",0.0974026679691229,0.139188412527877,0.00125269571275089,48.8551327972847,3.88885944558491
"26_3","",3,"26_3_3","1O",13,"26_C_old_witrox_17.txt","Control_26_16",2018-06-27,0.249,"",26,299.15,8.62e-05,-0.0797122156768461,-1.39030238251743,"dodgerblue2",22,76,"3","channel_1",0.0560269923760533,0.0800625721053802,0.000720563148948422,28.1019628089884,3.33583942475392
"26_3","",4,"26_3_4","2O",14,"26_C_old_witrox_17.txt","Control_26_16",2018-06-27,0.2044,"",26,299.15,8.62e-05,-0.0797122156768461,-1.58767642065259,"dodgerblue2",22,76,"3","channel_2",0.0969100886018958,0.138484516612109,0.00124636064950898,48.6080653308503,3.8837894704474
"26_4","",1,"26_4_1","3O",15,"26_C_old_witrox_17.txt","Control_26_16",2018-06-27,0.319,"",26,299.15,8.62e-05,-0.0797122156768461,-1.14256417619729,"dodgerblue2",22,76,"4","channel_3",0.145889649925212,0.208476309743128,0.00187628678768816,73.1751847198381,4.29285635693196
"26_3","",2,"26_3_2","1O",13,"26_C_old_witrox_18.txt","Control_26_18",2018-06-27,0.3313,"",26,299.15,8.62e-05,-0.0797122156768461,-1.10473096967629,"dodgerblue2",22,76,"3","channel_1",0.137660826942331,0.196717321700591,0.00177045589530532,69.0477799169075,4.23479872751956
"26_1","",4,"26_1_4","2O",14,"26_C_old_witrox_18.txt","Control_26_18",2018-06-27,0.2615,"",26,299.15,8.62e-05,-0.0797122156768461,-1.34132099547716,"dodgerblue2",22,76,"1","channel_2",0.103674177599704,0.148150399789977,0.00133335359810979,52.0007903262819,3.95125891704827
"32_2","",1,"32_2_1","1O",5,"32_C_old_witrox_16.txt","Control_32_16",2018-06-27,0.2302,"",32,305.15,8.62e-05,0.682790865741871,-1.46880678269435,"purple",24,76,"2","channel_1",0.154025093140995,0.220101858098482,0.00198091672288634,77.2557521925671,4.3471213750454
"32_2","",3,"32_2_3","2O",6,"32_C_old_witrox_16.txt","Control_32_16",2018-06-27,0.1885,"",32,305.15,8.62e-05,0.682790865741871,-1.66865727209407,"purple",24,76,"2","channel_2",0.106223715832323,0.15179368992439,0.00136614320931951,53.2795851634609,3.97555324023074
"32_4","",4,"32_4_4","3O",7,"32_C_old_witrox_16.txt","Control_32_16",2018-06-27,0.2347,"",32,305.15,8.62e-05,0.682790865741871,-1.44944717612516,"purple",24,76,"4","channel_3",0.110186697597629,0.157456790867011,0.0014171111178031,55.267333594321,4.01218202140878
"29_1","",5,"29_1_5","1O",5,"29_C_old_witrox_16.txt","Control_29_16",2018-06-28,0.2404,"",29,302.15,8.62e-05,0.305324711834194,-1.42545107632108,"seagreen3",23,77,"1","channel_1",0.191637708929218,0.273850286059852,0.00246465257453867,96.1214504070082,4.56561250029883
"29_3","",1,"29_3_1","2O",6,"29_C_old_witrox_16.txt","Control_29_16",2018-06-28,0.1866,"",29,302.15,8.62e-05,0.305324711834194,-1.67878799056889,"seagreen3",23,77,"3","channel_2",0.120661895618908,0.172425848839419,0.00155183263955477,60.521472942636,4.1029982267376
"29_2","",3,"29_2_3","3O",7,"29_C_old_witrox_16.txt","Control_29_16",2018-06-28,0.2127,"",29,302.15,8.62e-05,0.305324711834194,-1.54787255677595,"seagreen3",23,77,"2","channel_3",0.119039384508378,0.170107280462473,0.00153096552416225,59.7076554423279,4.08946024404234
"29_3","",4,"29_3_4","1O",13,"29_C_old_witrox_17.txt","Control_29_16",2018-06-28,0.2756,"",29,302.15,8.62e-05,0.305324711834194,-1.28880473984263,"seagreen3",23,77,"3","channel_1",0.0818755407755053,0.117000147768197,0.00105300132991377,41.0670518666372,3.71520614225673
"29_2","",1,"29_2_1","2O",14,"29_C_old_witrox_17.txt","Control_29_16",2018-06-28,0.2304,"",29,302.15,8.62e-05,0.305324711834194,-1.4679383501604,"seagreen3",23,77,"2","channel_2",0.087684974387738,0.125301828400078,0.0011277164556007,43.9809417684272,3.78375639845868
"29_3","",3,"29_3_3","3O",15,"29_C_old_witrox_17.txt","Control_29_16",2018-06-28,0.3124,"",29,302.15,8.62e-05,0.305324711834194,-1.16347086101661,"seagreen3",23,77,"3","channel_3",0.18121094534694,0.258950440900777,0.00233055396810699,90.8916047561726,4.50966764000048
"32_2","",2,"32_2_2","1O",5,"32_C_old_witrox_17.txt","Control_32_17",2018-06-28,0.2867,"",32,305.15,8.62e-05,0.682790865741871,-1.24931890609281,"purple",24,77,"2","channel_1",0.156995953171785,0.224347217082481,0.00201912495374233,78.7458731959508,4.36622587247167
"32_4","",3,"32_4_3","2O",6,"32_C_old_witrox_17.txt","Control_32_17",2018-06-28,0.2487,"",32,305.15,8.62e-05,0.682790865741871,-1.39150792817278,"purple",24,77,"4","channel_2",0.14786327092373,0.211296614150011,0.0019016695273501,74.1651115666538,4.30629384507774
"32_1","",5,"32_1_5","3O",7,"32_C_old_witrox_17.txt","Control_32_17",2018-06-28,0.2371,"",32,305.15,8.62e-05,0.682790865741871,-1.43927328591078,"purple",24,77,"1","channel_3",0.125210174630236,0.178925339546608,0.00161032805591947,62.8027941808593,4.13999956581014
"20_1","",1,"20_1_1","1O",5,"20_C_old_witrox_16.txt","Control_20_16",2018-06-29,0.1292,"",20,293.15,8.62e-05,-0.873428112981714,-2.04639368763364,"tomato",21,78,"1","channel_1",0.0373040130018285,0.0533074345796129,0.000479766911216516,18.7109095374441,2.92910675147453
"20_2","",1,"20_2_1","2O",6,"20_C_old_witrox_16.txt","Control_20_16",2018-06-29,0.2342,"",20,293.15,8.62e-05,-0.873428112981714,-1.45157982781852,"tomato",21,78,"2","channel_2",0.0711776935947291,0.101712924146868,0.000915416317321811,35.7012363755506,3.57518532055427
"20_2","",2,"20_2_2","3O",7,"20_C_old_witrox_16.txt","Control_20_16",2018-06-29,0.1016,"",20,293.15,8.62e-05,-0.873428112981714,-2.28671174383776,"tomato",21,78,"2","channel_3",0.0370831273791136,0.0529917890247533,0.00047692610122278,18.6001179476884,2.92316792197262
"20_4","",2,"20_4_2","1O",5,"20_C_old_witrox_17.txt","Control_20_17",2018-06-29,0.2689,"",20,293.15,8.62e-05,-0.873428112981714,-1.31341571570732,"tomato",21,78,"4","channel_1",0.0786301536610997,0.112362489581711,0.0010112624062354,39.4392338431807,3.67476110366291
"20_4","",1,"20_4_1","2O",6,"20_C_old_witrox_17.txt","Control_20_17",2018-06-29,0.1713,"",20,293.15,8.62e-05,-0.873428112981714,-1.76433887365206,"tomato",21,78,"4","channel_2",0.0555639961895865,0.0794009505549191,0.000714608554994272,27.8697336447766,3.32754128438958
"20_3","",1,"20_3_1","3O",7,"20_C_old_witrox_17.txt","Control_20_17",2018-06-29,0.2983,"",20,293.15,8.62e-05,-0.873428112981714,-1.20965558746143,"tomato",21,78,"3","channel_3",0.0776683956593018,0.110988137397142,0.00099889323657428,38.9568362263969,3.66245426978901
